order_id,customer_id,product_id,order_date,quantity,amount,order_status
ORD00026475,CUST009816,PROD0025,2023-08-11,1,17815.55,Delivered
ORD00028495,CUST009355,PROD0020,2024-07-18,1,47592.58,Pending
ORD00077491,CUST007827,PROD0092,2023-08-25,2,7148.66,Returned
ORD00096484,CUST019299,PROD0010,2024-05-06,2,5641.52,Shipped
ORD00037457,CUST006488,PROD0046,2025-09-22,1,4883.18,Pending
ORD00032475,CUST008684,PROD0074,2025-12-19,3,2514.66,Delivered
ORD00043927,CUST013440,PROD0022,2025-05-17,1,9040.82,Shipped
ORD00021928,CUST011590,PROD0092,2023-03-07,1,3574.33,Shipped
ORD00068215,CUST012283,PROD0075,2025-11-09,2,2255.9,Shipped
ORD00045010,CUST000512,PROD0063,2023-10-19,2,3914.12,Delivered
ORD00012951,CUST009434,PROD0059,2025-06-11,2,3842.14,Delivered
ORD00046574,CUST001299,PROD0064,2025-12-23,1,5688.31,Delivered
ORD00010151,CUST004163,PROD0003,2025-01-24,2,90861.38,Shipped
ORD00081692,CUST015931,PROD0090,2023-02-07,3,14713.74,Delivered
ORD00054376,CUST008274,PROD0083,2023-07-12,4,8230.0,Shipped
ORD00024306,CUST008446,PROD0039,2025-04-02,1,4468.46,Delivered
ORD00027648,CUST010065,PROD0046,2025-11-06,2,9766.36,shipped 
ORD00033440,CUST012868,PROD0071,2025-09-10,8,14385.76,Delivered
ORD00054840,CUST013412,PROD0088,2024-08-27,1,327.43,Cancelled
ORD00042899,CUST002327,PROD0096,2025-06-27,2,6039.18,Returned
ORD00081480,CUST011346,PROD0063,2025-08-31,3,5871.18,Shipped
ORD00007063,CUST006349,PROD0054,2024-04-13,2,340.74,Delivered
ORD00021387,CUST015687,PROD0014,2023-10-03,1,32702.37,Delivered
ORD00021293,CUST015465,PROD0004,2023-01-27,3,108191.97,Delivered
ORD00005078,CUST000480,PROD0003,2025-01-16,4,181722.76,Delivered
ORD00007243,CUST001944,PROD0009,2024-03-10,4,14199.24,Pending
ORD00085465,CUST012441,PROD0034,2025-07-18,1,18768.9,Returned
ORD00028225,CUST016823,PROD0022,2025-12-08,4,36163.28,Delivered
ORD00010180,CUST013786,PROD0004,2025-06-02,2,72127.98,Delivered
ORD00003235,CUST015831,PROD0066,2023-09-07,2,4687.36,Cancelled
ORD00094348,CUST014163,PROD0015,2024-11-19,6,179253.06,Delivered
ORD00052965,CUST000283,PROD0018,2025-07-09,1,22211.07,Pending
ORD00032459,CUST012714,PROD0088,2025-02-18,2,654.86,Delivered
ORD00044852,CUST016399,PROD0024,2025-07-14,2,17690.78,Returned
ORD00096965,CUST001287,PROD0017,2025-08-11,3,88839.54,Cancelled
ORD00076702,CUST010139,PROD0083,2025-04-18,1,2057.5,Delivered
ORD00058207,CUST002889,PROD0079,2025-12-08,1,1265.1,delivered
ORD00071295,CUST005854,PROD0062,2025-08-20,1,484.95,Shipped
ORD00027478,CUST006881,PROD0073,2025-05-10,3,13481.04,Delivered
ORD00089986,CUST004388,PROD0062,2025-02-01,2,969.9,Delivered
ORD00063796,CUST000331,PROD0071,2022-11-25,1,1798.22,Delivered
ORD00056510,CUST014895,PROD0024,2025-11-29,2,17690.78,Delivered
ORD00077682,CUST005082,PROD0092,2023-09-16,1,3574.33,Delivered
ORD00035222,CUST009089,PROD0064,2024-10-16,1,5688.31,Delivered
ORD00013910,CUST016746,PROD0046,2021-10-31,1,4883.18,Delivered
ORD00056356,CUST010768,PROD0063,,2,3914.12,Delivered
ORD00088199,CUST013715,PROD0084,2023-11-12,2,2361.46,Delivered
ORD00095280,CUST019042,PROD0020,2024-12-10,4,190370.32,Cancelled
ORD00068483,CUST013565,PROD0037,2021-05-28,2,35799.12,Delivered
ORD00079069,CUST003865,PROD0011,2024-11-05,1,8597.76,Delivered
ORD00018349,CUST019690,PROD0016,2025-12-31,2,17513.0,Cancelled
ORD00094165,CUST015807,PROD0001,2025-12-25,2,57181.96,Cancelled
ORD00072490,CUST017180,PROD0010,2025-10-26,2,5641.52,Cancelled
ORD00068956,CUST017513,PROD0021,2025-04-13,1,12283.8,Pending
ORD00081419,CUST002663,PROD0067,2025-01-24,3,6651.18,Shipped
ORD00064673,CUST012618,PROD0086,2022-01-14,3,525.27,Shipped
ORD00048786,CUST013703,PROD0002,2025-10-08,2,93622.84,Cancelled
ORD00090358,CUST014271,PROD0011,2025-12-05,1,8597.76,Delivered
ORD00001843,CUST012788,PROD0024,2025-05-08,4,35381.56,Cancelled
ORD00066800,CUST001510,PROD0001,2025-11-13,3,85772.94,Delivered
ORD00070783,CUST008267,PROD0078,2025-05-23,1,84.71,Delivered
ORD00024228,CUST003924,PROD0050,2023-06-06,1,3988.85,Delivered
ORD00086734,CUST013982,PROD0100,2024-03-09,1,386.41,Delivered
ORD00036073,CUST001155,PROD0048,2025-04-29,1,2437.14,Returned
ORD00044332,CUST001942,PROD0053,2025-10-29,1,4886.41,Delivered
ORD00022936,CUST001930,PROD0073,2022-04-13,1,4493.68,Shipped
ORD00067499,CUST016724,PROD0055,2024-07-24,3,2132.85,Delivered
ORD00059347,CUST013012,PROD0048,2023-07-06,5,12185.7,Delivered
ORD00092539,CUST008472,PROD0039,2024-08-29,3,13405.38,Delivered
ORD00073887,CUST016764,PROD0016,2025-10-26,1,8756.5,Delivered
ORD00068041,CUST012318,PROD0005,0000-00-00,1,30790.57,Delivered
ORD00019014,CUST002325,PROD0051,2023-01-16,10,66914.9,Delivered
ORD00045524,CUST017260,PROD0081,2025-10-14,4,3957.64,Delivered
ORD00044441,CUST019685,PROD0022,2024-05-19,1,9040.82,Delivered
ORD00054567,CUST002255,PROD0043,2023-11-04,1,270.98,Delivered
ORD00034362,CUST017129,PROD0043,2025-09-13,5,1354.9,Delivered
ORD00029996,CUST008811,PROD0080,2025-02-27,3,1667.4,Delivered
ORD00086321,CUST009848,PROD0031,2024-06-26,3,59005.5,Shipped
ORD00071725,CUST003722,PROD0003,2025-12-23,10,454306.9,Pending
ORD00055490,CUST002306,PROD0028,2022-07-04,1,16100.59,Delivered
ORD00099600,CUST002627,PROD0088,2023-10-24,4,1309.72,Delivered
ORD00055056,CUST012096,PROD0089,2025-08-08,1,3498.22,Pending
ORD00095878,CUST018499,PROD0016,2025-05-13,3,26269.5,Delivered
ORD00073882,CUST016760,PROD0066,2024-04-05,1,2343.68,Delivered
ORD00096299,CUST005838,PROD0039,2024-05-15,3,13405.38,Delivered
ORD00071998,CUST005488,PROD0023,2021-12-31,1,,Shipped
ORD00061983,CUST000520,PROD0071,2025-06-25,1,1798.22,pending
ORD00064118,CUST002758,PROD0047,2025-02-20,4,11075.2,Delivered
ORD00054864,CUST002869,PROD0053,2023-06-17,2,9772.82,Delivered
ORD00036754,CUST002031,PROD0006,2023-11-22,6,200259.72,Returned
ORD00005281,CUST017520,PROD0028,2025-10-24,2,32201.18,Delivered
ORD00044197,CUST003802,PROD0086,2025-12-20,1,175.09,Delivered
ORD00011765,CUST014305,PROD0042,2025-10-25,1,4509.07,Delivered
ORD00076442,CUST008007,PROD0036,2023-10-22,1,7562.38,Delivered
ORD00092181,CUST011604,PROD0021,2024-12-10,1,12283.8,Cancelled
ORD00049262,CUST017170,PROD0005,2023-04-21,4,123162.28,Delivered
ORD00087294,CUST013163,PROD0093,2024-05-14,6,6979.14,Delivered
ORD00080766,CUST014977,PROD0018,2025-06-06,4,88844.28,Delivered
ORD00018448,CUST012235,PROD0028,2025-01-17,1,16100.59,Delivered
ORD00005280,CUST009081,PROD0064,2025-10-20,4,22753.24,Delivered
ORD00029897,CUST001671,PROD0086,2025-07-05,2,350.18,Delivered
ORD00021896,CUST015119,PROD0094,2024-08-26,0,4220.4,Returned
ORD00009441,CUST015271,PROD0002,2023-03-26,6,280868.52,Pending
ORD00018606,CUST009215,PROD0024,2021-11-26,2,17690.78,Delivered
ORD00001200,CUST006899,PROD0100,2025-07-15,2,772.82,Delivered
ORD00094351,CUST008978,PROD0093,2025-06-04,2,2326.38,Pending
ORD00094254,CUST005084,PROD0016,2025-11-21,8,70052.0,Delivered
ORD00074691,CUST014449,PROD0100,2025-07-14,1,386.41,Delivered
ORD00047246,CUST004217,PROD0076,2025-12-25,3,3774.66,Pending
ORD00093801,CUST015659,PROD0043,2025-08-10,2,541.96,Delivered
ORD00013160,CUST010810,PROD0046,2023-08-13,2,9766.36,pending 
ORD00014226,CUST012755,PROD0015,2025-10-11,3,89626.53,Shipped
ORD00006853,CUST006462,PROD0070,2025-05-21,1,9545.38,Shipped
ORD00040631,CUST011262,PROD0038,2025-09-09,2,39686.64,Shipped
ORD00095206,CUST016603,PROD0077,2025-01-15,1,558.39,Shipped
ORD00067006,CUST003100,PROD0024,2024-06-13,3,26536.17,Delivered
ORD00087672,CUST010459,PROD0021,2025-10-30,2,24567.6,Delivered
ORD00042030,CUST006103,PROD0097,2025-10-22,2,268.6,Delivered
ORD00085955,CUST016657,PROD0041,2025-05-24,1,2279.16,Delivered
ORD00075524,CUST009276,PROD0016,2023-08-09,4,35026.0,Delivered
ORD00099549,CUST010038,PROD0094,2025-01-04,3,1582.65,Delivered
ORD00070012,CUST018342,PROD0012,2024-04-27,1,47366.35,Returned
ORD00075583,CUST015869,PROD0042,2021-09-11,1,4509.07,Shipped
ORD00037927,CUST007641,PROD0093,2024-05-06,1,1163.19,Shipped
ORD00064375,CUST019176,PROD0031,2025-04-26,1,19668.5,Shipped
ORD00007320,CUST011615,PROD0001,2025-04-01,1,28590.98,Delivered
ORD00079725,CUST009449,PROD0091,2025-03-01,1,197.92,Delivered
ORD00054983,CUST000697,PROD0010,2024-08-06,1,2820.76,Delivered
ORD00051975,CUST016019,PROD0025,2024-11-21,3,53446.65,Delivered
ORD00064094,CUST018324,PROD0059,2025-10-20,1,1921.07,Delivered
ORD00077867,CUST010687,PROD0083,2022-11-16,2,4115.0,Returned
ORD00042837,CUST007936,PROD0072,2023-03-07,2,12039.7,Delivered
ORD00099892,CUST014682,PROD0015,2025-07-31,2,59751.02,Delivered
ORD00096561,CUST007164,PROD0032,2024-08-30,4,37646.64,Pending
ORD00087738,CUST010587,PROD0002,2025-05-21,1,46811.42,Shipped
ORD00049205,CUST019483,PROD0029,2025-12-03,1,12766.47,Shipped
ORD00086680,CUST007965,PROD0078,2023-10-07,2,169.42,Delivered
ORD00024158,CUST012428,PROD0093,2024-08-14,3,3489.57,Shipped
ORD00026802,CUST006959,PROD0032,2024-10-28,-2,47058.3,Shipped
ORD00095427,CUST010907,PROD0061,2025-01-13,1,2366.59,Delivered
ORD00092870,CUST007050,PROD0100,2025-10-14,5,1932.05,Shipped
ORD00075223,CUST006353,PROD0035,2024-10-25,2,34805.58,Delivered
ORD00023549,CUST017549,PROD0041,2025-08-24,2,4558.32,Delivered
ORD00092310,CUST017151,PROD0007,2025-05-13,3,61518.54,Delivered
ORD00024719,CUST016756,PROD0091,2024-03-04,4,791.68,Delivered
ORD00068462,CUST016604,PROD0001,2025-11-30,1,28590.98,Shipped
ORD00052897,CUST001882,PROD0020,2024-09-26,3,142777.74,Delivered
ORD00013254,CUST013344,PROD0010,2025-10-11,1,2820.76,Pending
ORD00055239,CUST013250,PROD0076,2025-12-11,1,1258.22,Delivered
ORD00089189,CUST005851,PROD0053,2024-08-28,1,4886.41,Pending
ORD00041378,CUST004765,PROD0066,2025-11-29,2,4687.36,Delivered
ORD00018323,CUST004655,PROD0058,2025-06-19,4,8193.32,Delivered
ORD00089526,CUST014084,PROD0060,2025-11-27,2,1133.76,Delivered
ORD00002083,CUST003029,PROD0023,2023-03-04,3,6175.32,Shipped
ORD00089994,CUST015962,PROD0043,2025-11-09,1,270.98,Delivered
ORD00020915,CUST004620,PROD0004,2023-01-11,2,72127.98,Shipped
ORD00049302,CUST016622,PROD0049,2024-08-18,6,42756.6,Delivered
ORD00095247,CUST006456,PROD0002,2025-03-17,1,46811.42,Shipped
ORD00010393,CUST000743,PROD0006,2025-08-20,1,33376.62,Delivered
ORD00041863,CUST013253,PROD0058,2025-05-20,4,8193.32,Delivered
ORD00082026,CUST001750,PROD0067,2022-10-16,1,2217.06,Pending
ORD00049473,CUST019222,PROD0085,2024-10-29,1,4283.72,Delivered
ORD00047958,CUST001276,PROD0092,2024-09-13,1,3574.33,Returned
ORD00024751,CUST011396,PROD0022,2022-12-16,1,9040.82,Delivered
ORD00089151,CUST012893,PROD0085,2024-10-01,2,8567.44,Delivered
ORD00097089,CUST017831,PROD0068,2022-01-18,2,12833.48,Cancelled
ORD00032200,CUST005249,PROD0038,2021-05-11,1,19843.32,Delivered
ORD00081928,CUST008646,PROD0014,2023-11-15,2,65404.74,Delivered
ORD00043937,CUST007815,PROD0016,2023-09-02,2,17513.0,Delivered
ORD00090908,CUST014008,PROD0042,2021-11-04,1,4509.07,Delivered
ORD00042527,CUST017598,PROD0021,2025-05-11,5,61419.0,Delivered
ORD00062954,CUST013113,PROD0087,2023-06-27,2,9103.64,Shipped
ORD00064955,CUST013150,PROD0013,2025-08-06,1,20204.74,Delivered
ORD00083010,CUST003904,PROD0009,2022-08-13,1,3549.81,Delivered
ORD00005441,CUST001324,PROD0021,2025-12-28,1,12283.8,Shipped
ORD00029822,CUST000554,PROD0083,2025-08-25,1,2057.5,Delivered
ORD00090708,CUST016299,PROD0037,2025-04-17,1,17899.56,Delivered
ORD00066099,CUST001800,PROD0095,2025-09-18,6,10738.44,Delivered
ORD00010938,CUST005103,PROD0043,2025-11-05,2,541.96,Shipped
ORD00029101,CUST008876,PROD0092,2024-03-28,1,3574.33,Delivered
ORD00040051,CUST006131,PROD0098,2025-04-01,4,10044.32,Pending
ORD00016866,CUST019690,PROD0019,2024-06-11,2,42927.68,Delivered
ORD00078521,CUST016436,PROD0024,2024-07-19,2,17690.78,Shipped
ORD00025131,CUST010916,PROD0100,2021-06-04,1,386.41,Returned
ORD00049146,CUST002818,PROD0052,2025-10-08,5,21841.55,Delivered
ORD00054627,CUST016579,PROD0038,2025-10-10,1,19843.32,Returned
ORD00014315,CUST018412,PROD0004,2025-10-10,1,36063.99,Delivered
ORD00071603,CUST002201,PROD0093,2024-01-12,1,1163.19,Pending
ORD00052605,CUST005766,PROD0094,2025-07-29,1,527.55,Shipped
ORD00034356,CUST000569,PROD0099,2025-01-02,5,1531.95,Cancelled
ORD00035412,CUST008641,PROD0046,2024-03-31,2,9766.36,Delivered
ORD00020031,CUST010943,PROD0065,2025-09-02,10,54352.4,Shipped
ORD00063790,CUST008597,PROD0029,2025-03-01,1,12766.47,Delivered
ORD00007028,CUST015964,PROD0024,2025-07-21,4,35381.56,Delivered
ORD00036516,CUST007915,PROD0026,2025-03-01,3,32509.23,Delivered
ORD00032445,CUST002690,PROD0005,2022-01-01,1,30790.57,Cancelled
ORD00017619,CUST009643,PROD0003,2024-11-16,5,227153.45,Pending
ORD00056493,CUST013090,PROD0071,2025-09-06,2,3596.44,Shipped
ORD00039598,CUST002807,PROD0001,2024-05-28,2,57181.96,Shipped
ORD00088201,CUST000845,PROD0042,2025-04-27,4,18036.28,Shipped
ORD00022933,CUST014659,PROD0099,2023-04-21,1,306.39,Delivered
ORD00024608,CUST012370,PROD0058,2024-03-18,1,2048.33,Delivered
ORD00058614,CUST003563,PROD0073,2024-12-08,3,13481.04,Cancelled
ORD00025192,CUST005885,PROD0010,2024-12-10,1,2820.76,Cancelled
ORD00059091,CUST017710,PROD0070,2022-10-26,1,9545.38,Shipped
ORD00037640,CUST011988,PROD0075,2024-07-06,1,1127.95,Delivered
ORD00097876,CUST016369,PROD0074,2024-09-06,1,838.22,Cancelled
ORD00079076,CUST016603,PROD0061,2025-11-25,1,2366.59,Delivered
ORD00054504,CUST013645,PROD0068,2025-05-20,1,6416.74,Delivered
ORD00041009,CUST019966,PROD0040,2024-05-16,2,3502.64,Cancelled
ORD00015289,CUST012387,PROD0058,2023-10-19,5,10241.65,Delivered
ORD00027966,CUST018687,PROD0070,2024-11-11,1,9545.38,Delivered
ORD00078053,CUST012636,PROD0081,2023-04-27,1,989.41,Delivered
ORD00084619,CUST004314,PROD0015,2023-12-08,1,29875.51,Cancelled
ORD00066612,CUST018014,PROD0070,2025-11-22,2,19090.76,Delivered
ORD00009237,CUST019723,PROD0080,2025-03-10,3,1667.4,Delivered
ORD00099853,CUST003017,PROD0047,2025-06-25,2,5537.6,Pending
ORD00059255,CUST010553,PROD0098,2024-12-16,4,10044.32,Cancelled
ORD00051981,CUST019414,PROD0077,2023-05-02,6,3350.34,Delivered
ORD00085664,CUST002093,PROD0058,2025-12-21,2,4096.66,Cancelled
ORD00060660,CUST019156,PROD0049,2025-10-11,2,14252.2,Delivered
ORD00021456,CUST009035,PROD0040,2022-09-26,3,5253.96,Delivered
ORD00025928,CUST010717,PROD0076,2025-02-16,1,1258.22,Delivered
ORD00026396,CUST001898,PROD0030,2023-06-29,1,19536.17,Delivered
ORD00088848,CUST003970,PROD0062,2022-06-21,1,484.95,Pending
ORD00099336,CUST016962,PROD0026,2023-12-05,2,21672.82,Cancelled
ORD00056283,CUST001782,PROD0077,2025-10-11,1,558.39,Delivered
ORD00009704,,PROD0036,2025-04-07,1,7562.38,Delivered
ORD00048132,CUST006825,PROD0083,2024-11-22,1,2057.5,Delivered
ORD00059390,CUST011721,PROD0040,2025-03-04,2,3502.64,Delivered
ORD00050050,CUST010324,PROD0096,2025-08-18,2,6039.18,Delivered
ORD00098465,CUST005321,PROD0045,2025-07-04,1,1233.03,Delivered
ORD00038844,CUST017352,PROD0050,2025-04-25,5,19944.25,Delivered
ORD00075240,CUST004629,PROD0076,2025-11-22,2,2516.44,Returned
ORD00015359,CUST001589,PROD0094,2025-11-22,2,1055.1,Delivered
ORD00034788,CUST004531,PROD0099,2025-12-14,1,306.39,Shipped
ORD00025698,CUST011836,PROD0036,2025-07-20,1,7562.38,Delivered
ORD00070695,CUST005429,PROD0065,2025-12-09,1,5435.24,Delivered
ORD00069643,CUST012073,PROD0003,2025-11-25,4,181722.76,Pending
ORD00083382,CUST012913,PROD0044,2025-03-12,1,3318.38,Shipped
ORD00016013,CUST005411,PROD0033,2025-01-25,1,19264.99,Delivered
ORD00027138,CUST002052,PROD0098,2025-08-18,2,5022.16,Pending
ORD00095046,CUST016212,PROD0024,2023-11-01,1,8845.39,Delivered
ORD00012969,CUST018208,PROD0010,2024-09-09,4,11283.04,Delivered
ORD00054752,CUST016071,PROD0078,2025-06-13,2,169.42,Delivered
ORD00050190,CUST012632,PROD0068,2025-03-24,1,6416.74,Returned
ORD00024706,CUST013809,PROD0017,2024-07-17,1,29613.18,Delivered
ORD00071038,CUST012046,PROD0095,2025-09-25,1,1789.74,Shipped
ORD00056274,CUST003590,PROD0064,2024-03-07,1,5688.31,Pending
ORD00056409,CUST006580,PROD0082,2023-07-19,5,8486.35,Pending
ORD00028658,CUST017504,PROD0072,2024-11-11,2,12039.7,Pending
ORD00020150,CUST005161,PROD0004,2025-02-14,1,36063.99,Delivered
ORD00015393,CUST010178,PROD0022,2024-08-16,1,9040.82,Delivered
ORD00027665,CUST012476,PROD0001,2024-12-19,1,28590.98,Pending
ORD00016618,CUST017846,PROD0020,2023-06-25,1,47592.58,Delivered
ORD00017377,CUST009132,PROD0053,2023-12-20,1,4886.41,Delivered
ORD00075378,CUST001325,PROD0086,2025-02-05,4,700.36,Cancelled
ORD00013716,CUST000535,PROD0003,2024-11-05,1,45430.69,Delivered
ORD00048181,CUST003814,PROD0026,2024-06-08,2,11920.05,shipped
ORD00087668,CUST011806,PROD0052,2025-10-20,1,4368.31,Delivered
ORD00086108,CUST010240,PROD0062,2025-12-19,1,484.95,Cancelled
ORD00048142,CUST009869,PROD0085,2025-01-12,4,17134.88,Shipped
ORD00009998,CUST019849,PROD0055,2024-01-27,6,4265.7,Pending
ORD00075533,CUST009637,PROD0093,2024-06-25,2,2326.38,Delivered
ORD00042031,CUST011013,PROD0041,2025-08-03,1,2279.16,Delivered
ORD00096648,CUST009987,PROD0023,2025-04-14,1,2058.44,Pending
ORD00076823,CUST001376,PROD0036,2025-03-01,3,22687.14,Pending
ORD00023639,CUST014748,PROD0054,2022-08-26,2,340.74,Cancelled
ORD00076601,CUST017220,PROD0046,2023-03-24,1,4883.18,Shipped
ORD00054303,CUST012298,PROD0015,2025-03-31,1,29875.51,Shipped
ORD00049288,CUST005032,PROD0061,2024-12-02,3,7099.77,Delivered
ORD00037780,CUST018624,PROD0010,2025-02-24,1,2820.76,Returned
ORD00058094,CUST012607,PROD0039,2025-08-17,1,4468.46,Delivered
ORD00092431,CUST015166,PROD0021,2025-02-17,1,12283.8,Delivered
ORD00003552,CUST005155,PROD0055,2025-11-24,1,710.95,Delivered
ORD00031733,CUST003518,PROD0023,2022-02-01,1,2058.44,Shipped
ORD00061131,CUST015754,PROD0013,2024-02-09,1,20204.74,Delivered
ORD00068697,CUST019408,PROD0063,2025-11-22,1,1957.06,Delivered
ORD00064949,CUST000046,PROD0071,2025-03-09,2,3596.44,Delivered
ORD00089437,CUST005469,PROD0078,2024-04-28,1,84.71,Delivered
ORD00029148,CUST008993,PROD0083,2023-11-20,3,6172.5,Delivered
ORD00074154,CUST011088,PROD0067,2024-05-28,2,4434.12,Pending
ORD00044399,CUST000295,PROD0076,2024-10-01,2,2516.44,Shipped
ORD00050891,CUST009895,PROD0011,2025-09-19,4,34391.04,Delivered
ORD00020474,CUST019111,PROD0013,2024-04-21,1,20204.74,Delivered
ORD00016431,CUST018714,PROD0093,2025-08-06,3,3489.57,Delivered
ORD00022634,CUST009214,PROD0002,2024-09-16,1,46811.42,Returned
ORD00046548,CUST001925,PROD0095,2024-12-13,1,1789.74,Delivered
ORD00028887,CUST009311,PROD0010,2022-07-12,2,5641.52,Delivered
ORD00023112,CUST013542,PROD0071,2024-12-15,2,3596.44,Delivered
ORD00037369,CUST014408,PROD0071,2025-05-06,1,1798.22,Cancelled
ORD00076585,CUST016530,PROD0026,2022-07-31,2,21672.82,Pending
ORD00017810,CUST000120,PROD0079,2025-03-28,1,1265.1,Returned
ORD00035987,CUST009622,PROD0037,2025-12-27,2,35799.12,Delivered
ORD00066547,CUST006121,PROD0013,2023-12-06,2,40409.48,Delivered
ORD00049094,CUST005537,PROD0026,2022-06-01,1,10836.41,Shipped
ORD00062107,CUST014769,PROD0095,2024-10-26,3,5369.22,Delivered
ORD00078625,CUST019504,PROD0086,2025-07-05,2,350.18,Pending
ORD00083762,CUST001353,PROD0023,2025-10-10,1,2058.44,Shipped
ORD00009017,CUST005158,PROD0059,2024-08-27,3,5763.21,Delivered
ORD00081703,CUST012368,PROD0073,2025-12-27,1,4493.68,Delivered
ORD00088050,CUST017666,PROD0058,2025-03-30,1,2048.33, Delivered
ORD00033755,CUST016374,PROD0082,2023-06-15,2,3394.54,Shipped
ORD00049046,CUST006150,PROD0062,2023-08-05,2,969.9,Delivered
ORD00029615,CUST007065,PROD0019,2023-03-12,1,21463.84,Delivered
ORD00039129,CUST018653,PROD0087,2025-04-14,2,9103.64,Delivered
ORD00090675,CUST001133,PROD0081,2024-12-18,4,3957.64,Delivered
ORD00056547,CUST004273,PROD0007,2024-08-20,3,61518.54,Delivered
ORD00017465,CUST018850,PROD0015,2024-05-07,1,29875.51,Cancelled
ORD00042328,CUST004854,PROD0100,2025-09-11,2,772.82,Delivered
ORD00070706,CUST000273,PROD0082,2025-08-16,2,3394.54,Delivered
ORD00023465,CUST019273,PROD0024,2025-11-26,1,8845.39,Delivered
ORD00011136,CUST009467,PROD0012,2022-12-04,2,94732.7,Delivered
ORD00089922,CUST016036,PROD0042,2025-01-18,4,18036.28,Pending
ORD00058938,CUST015088,PROD0072,2025-02-01,1,6019.85,pending
ORD00024023,CUST002474,PROD0035,2025-10-21,1,17402.79,Delivered
ORD00032409,CUST019999,PROD0041,2023-10-06,5,11395.8,Delivered
ORD00020768,CUST000475,PROD0016,2022-10-13,1,8756.5,Pending
ORD00054706,CUST017984,PROD0031,2025-04-07,1,19668.5,Shipped
ORD00042867,CUST006727,PROD0038,2024-04-19,1,19843.32,Delivered
ORD00098424,CUST019402,PROD0092,2024-12-27,5,15727.05,delivered
ORD00042316,CUST007974,PROD0026,2024-05-07,4,43345.64,Pending
ORD00047689,CUST016753,PROD0024,2022-01-10,4,35381.56,Delivered
ORD00047881,CUST018696,PROD0012,2025-06-30,2,94732.7,Delivered
ORD00062703,CUST012537,PROD0007,2024-09-27,2,41012.36,Delivered
ORD00005370,CUST007829,PROD0096,2025-01-10,1,3019.59,Cancelled
ORD00001683,CUST009637,PROD0001,2024-10-21,1,28590.98,Cancelled
ORD00012388,CUST014663,PROD0014,2025-02-27,1,32702.37,Delivered
ORD00032301,CUST008916,PROD0099,2023-07-18,1,306.39,Shipped
ORD00022211,CUST011680,PROD0093,2025-03-08,1,1163.19,Delivered
ORD00081003,CUST013363,PROD0010,2024-01-31,2,5641.52,Delivered
ORD00048071,CUST010589,PROD0094,2024-08-12,1,527.55,Delivered
ORD00056886,CUST001637,PROD0100,2025-06-12,2,772.82,Cancelled
ORD00043706,CUST015423,PROD0054,2023-11-15,2,340.74,Shipped
ORD00093207,CUST012132,PROD0095,2025-06-09,3,5369.22,Delivered
ORD00083689,CUST003069,PROD0032,2025-08-13,1,9411.66,Delivered
ORD00041748,CUST002321,PROD0005,2023-07-19,1,30790.57,Delivered
ORD00020769,CUST002154,PROD0064,2024-08-25,2,11376.62,Returned
ORD00016235,CUST015783,PROD0025,2024-03-07,10,178155.5,Delivered
ORD00082265,CUST003683,PROD0041,2025-04-12,4,9116.64,Delivered
ORD00055169,CUST009857,PROD0078,2025-10-23,1,84.71,Delivered
ORD00073173,CUST007706,PROD0072,2025-08-06,2,12039.7,Shipped
ORD00073358,CUST013336,PROD0024,2024-11-01,1,8845.39,Delivered
ORD00072921,CUST009636,PROD0062,2025-01-27,4,1939.8,Returned
ORD00017452,CUST010098,PROD0053,2023-01-08,4,19545.64,Delivered
ORD00060735,CUST016571,PROD0042,2025-02-15,1,4509.07,Cancelled
ORD00049113,CUST004721,PROD0059,2023-05-09,2,3842.14,Pending
ORD00033239,CUST017158,PROD0071,2025-07-05,4,7192.88,Delivered
ORD00047797,CUST016826,PROD0074,2024-07-23,1,838.22,Delivered
ORD00005544,CUST009317,PROD0019,2025-07-05,1,21463.84,Delivered
ORD00083383,CUST011351,PROD0079,2025-08-01,4,5060.4,Delivered
ORD00083184,CUST010806,PROD0043,2025-02-03,1,270.98,Delivered
ORD00000743,CUST005827,PROD0056,2024-03-29,3,10118.31,Shipped
ORD00031417,CUST019592,PROD0044,2022-02-12,1,3318.38,Delivered
ORD00098734,CUST019325,PROD0031,2023-07-02,1,19668.5,Cancelled
ORD00071782,CUST009523,PROD0011,2025-02-21,4,34391.04,Pending
ORD00033828,CUST000247,PROD0010,2025-07-19,2,5641.52,Cancelled
ORD00019281,CUST009383,PROD0020,2025-04-05,1,47592.58,Delivered
ORD00096967,CUST015169,PROD0031,2025-10-23,1,19668.5,Delivered
ORD00011287,CUST002554,PROD0078,2025-11-20,1,84.71,Delivered
ORD00091903,CUST009942,PROD0034,2023-06-16,2,37537.8,Delivered
ORD00013533,CUST010223,PROD0067,2025-03-14,1,2217.06,Delivered
ORD00003784,CUST008136,PROD0002,2024-03-15,3,140434.26,Shipped
ORD00072913,CUST001214,PROD0032,2025-12-28,1,9411.66,Pending
ORD00047754,CUST011309,PROD0019,2022-07-29,2,42927.68,Shipped
ORD00057478,CUST004818,PROD0014,2022-12-14,2,65404.74,Delivered
ORD00032201,CUST002500,PROD0055,2024-01-31,1,710.95,Delivered
ORD00057420,CUST014414,PROD0021,2024-03-16,3,36851.4,Delivered
ORD00041058,CUST012276,PROD0083,2025-10-31,6,12345.0,returned
ORD00002557,CUST005627,PROD0041,2024-05-01,5,11395.8,Delivered
