order_id,customer_id,product_id,order_date,quantity,source_amount,order_status,customer_match_status,product_status_match,test_date_status,amount,amount_status
ORD00035053,CUST008482,PROD0091,2024-11-25,1,197.92,shipped,Matched,matched,valid,197.92,matched
ORD00093047,CUST000523,PROD0053,2023-02-05,8,39091.28,pending,Matched,matched,valid,39091.28,matched
ORD00043446,CUST019220,PROD0056,2022-10-06,2,6745.54,delivered,Matched,matched,valid,6745.54,matched
ORD00081417,CUST004647,PROD0027,2023-05-04,2,16149.92,delivered,Matched,matched,valid,16149.92,matched
ORD00071830,CUST012087,PROD0030,2022-06-25,6,117217.02,delivered,Matched,matched,valid,117217.01999999999,matched
ORD00022903,CUST001785,PROD0069,2025-05-18,8,55804.24,delivered,Matched,matched,valid,55804.24,matched
ORD00087249,CUST014684,PROD0088,2024-07-17,2,654.86,delivered,Matched,matched,valid,654.86,matched
ORD00055268,CUST018031,PROD0026,2025-12-17,1,10836.41,cancelled,Matched,matched,valid,10836.41,matched
ORD00057459,CUST017828,PROD0005,2023-09-23,1,30790.57,shipped,Matched,matched,valid,30790.57,matched
ORD00034123,CUST000527,PROD0014,2025-11-28,2,65404.74,delivered,Matched,matched,valid,65404.74,matched
ORD00061840,CUST015534,PROD0036,2023-06-24,2,15124.76,delivered,Matched,matched,valid,15124.76,matched
ORD00036896,CUST011623,PROD0009,2025-10-06,2,7099.62,delivered,Matched,matched,valid,7099.62,matched
ORD00088672,CUST009160,PROD0032,2025-09-16,1,9411.66,shipped,Matched,matched,valid,9411.66,matched
ORD00086724,CUST013551,PROD0001,2025-12-29,8,228727.84,delivered,Matched,matched,valid,228727.84,matched
ORD00019831,CUST006119,PROD0009,2025-10-09,4,14199.24,delivered,Matched,matched,valid,14199.24,matched
ORD00003985,CUST013210,PROD0020,2022-04-23,1,47592.58,shipped,Matched,matched,valid,47592.58,matched
ORD00087582,CUST010569,PROD0055,2024-01-20,4,2843.8,shipped,Matched,matched,valid,2843.8,matched
ORD00033224,CUST015088,PROD0027,2024-05-07,1,8074.96,delivered,Matched,matched,valid,8074.96,matched
ORD00070413,CUST016955,PROD0095,2023-04-22,2,3579.48,delivered,Matched,matched,valid,3579.48,matched
ORD00071502,CUST010706,PROD0088,2025-10-22,3,982.29,delivered,Matched,matched,valid,982.29,matched
ORD00090052,CUST012535,PROD0032,2024-03-02,3,28234.98,delivered,Matched,matched,valid,28234.98,matched
ORD00057561,CUST001140,PROD0011,2025-12-31,8,68782.08,delivered,Matched,matched,valid,68782.08,matched
ORD00078430,CUST001286,PROD0020,2025-05-26,3,142777.74,delivered,Matched,matched,valid,142777.74,matched
ORD00038855,CUST010243,PROD0087,2025-09-25,1,4551.82,delivered,Matched,matched,valid,4551.82,matched
ORD00073075,CUST014919,PROD0099,2023-10-11,6,1838.34,delivered,Matched,matched,valid,1838.34,matched
ORD00088242,CUST007816,PROD0027,2025-11-21,1,8074.96,delivered,Matched,matched,valid,8074.96,matched
ORD00036522,CUST015388,PROD0023,2024-06-05,4,8233.76,delivered,Matched,matched,valid,8233.76,matched
ORD00070234,CUST006383,PROD0090,2024-10-08,1,4904.58,delivered,Matched,matched,valid,4904.58,matched
ORD00044180,CUST004736,PROD0011,2024-06-18,2,17195.52,delivered,Matched,matched,valid,17195.52,matched
ORD00013455,CUST019550,PROD0077,2022-08-15,2,1116.78,pending,Matched,matched,valid,1116.78,matched
ORD00086242,CUST011775,PROD0065,2024-01-06,1,5435.24,shipped,Matched,matched,valid,5435.24,matched
ORD00023483,CUST012556,PROD0019,2024-02-17,1,21463.84,delivered,Matched,matched,valid,21463.84,matched
ORD00031518,CUST006585,PROD0095,2025-03-28,1,1789.74,pending,Matched,matched,valid,1789.74,matched
ORD00028797,CUST013448,PROD0092,2023-02-20,2,7148.66,delivered,Matched,matched,valid,7148.66,matched
ORD00067973,CUST004090,PROD0088,2025-03-06,4,1309.72,cancelled,Matched,matched,valid,1309.72,matched
ORD00032720,CUST012254,PROD0068,2025-07-14,4,25666.96,delivered,Matched,matched,valid,25666.96,matched
ORD00004683,CUST015063,PROD0029,2021-06-09,4,51065.88,shipped,Matched,matched,valid,51065.88,matched
ORD00070326,CUST013673,PROD0006,2024-12-07,1,33376.62,delivered,Matched,matched,valid,33376.62,matched
ORD00025732,CUST000877,PROD0080,2025-11-09,5,2779.0,delivered,Matched,matched,valid,2779.0,matched
ORD00098592,CUST009671,PROD0050,2023-03-25,5,19944.25,delivered,Matched,matched,valid,19944.25,matched
ORD00091384,CUST003174,PROD0030,2025-10-03,2,39072.34,delivered,Matched,matched,valid,39072.34,matched
ORD00018992,CUST001194,PROD0042,2024-06-14,2,9018.14,returned,Matched,matched,valid,9018.14,matched
ORD00010942,CUST017549,PROD0078,2025-08-26,1,84.71,delivered,Matched,matched,valid,84.71,matched
ORD00086291,CUST002965,PROD0025,2021-08-16,2,35631.1,delivered,Matched,matched,valid,35631.1,matched
ORD00061142,CUST004642,PROD0076,2025-12-09,3,3774.66,delivered,Matched,matched,valid,3774.66,matched
ORD00068656,CUST002010,PROD0057,2025-02-11,1,1501.17,delivered,Matched,matched,valid,1501.17,matched
ORD00031859,CUST015979,PROD0028,2025-04-16,1,16100.59,pending,Matched,matched,valid,16100.59,matched
ORD00060550,CUST006374,PROD0022,2024-10-19,1,9040.82,delivered,Matched,matched,valid,9040.82,matched
ORD00020053,CUST018387,PROD0009,2024-11-26,8,,delivered,Matched,matched,valid,28398.48,Reconstructed
ORD00057968,CUST010062,PROD0010,2024-12-31,2,5641.52,delivered,Matched,matched,valid,5641.52,matched
ORD00051782,CUST009693,PROD0039,2025-04-19,1,4468.46,delivered,Matched,matched,valid,4468.46,matched
ORD00072778,CUST004902,PROD0083,2024-01-07,2,4115.0,shipped,Matched,matched,valid,4115.0,matched
ORD00046201,CUST015346,PROD0022,2024-09-12,2,18081.64,pending,Matched,matched,valid,18081.64,matched
ORD00084136,CUST010363,PROD0040,2024-12-13,1,1751.32,shipped,Matched,matched,valid,1751.32,matched
ORD00077684,CUST007350,PROD0099,2024-05-30,4,1225.56,delivered,Matched,matched,valid,1225.56,matched
ORD00080812,CUST010503,PROD0092,2025-07-15,1,3574.33,delivered,Matched,matched,valid,3574.33,matched
ORD00001413,CUST002052,PROD0026,2025-09-16,1,10836.41,cancelled,Matched,matched,valid,10836.41,matched
ORD00058664,CUST018140,PROD0051,2024-01-07,2,13382.98,delivered,Matched,matched,valid,13382.98,matched
ORD00060623,CUST019665,PROD0069,2025-03-17,2,13951.06,cancelled,Matched,matched,valid,13951.06,matched
ORD00079256,CUST007675,PROD0093,2025-05-13,2,2326.38,delivered,Matched,matched,valid,2326.38,matched
ORD00080594,CUST011387,PROD0012,2025-08-04,3,142099.05,delivered,Matched,matched,valid,142099.05,matched
ORD00036247,CUST009965,PROD0096,2024-10-14,5,15097.95,shipped,Matched,matched,valid,15097.95,matched
ORD00062422,CUST000293,PROD0058,2022-09-07,1,2048.33,delivered,Matched,matched,valid,2048.33,matched
ORD00015837,CUST006915,PROD0001,2025-06-05,1,28590.98,delivered,Matched,matched,valid,28590.98,matched
ORD00068694,CUST019793,PROD0001,2025-06-30,4,114363.92,delivered,Matched,matched,valid,114363.92,matched
ORD00049838,CUST008244,PROD0091,2022-12-25,2,395.84,shipped,Matched,matched,valid,395.84,matched
ORD00026302,CUST012798,PROD0058,2025-06-23,1,2048.33,shipped,Matched,matched,valid,2048.33,matched
ORD00045584,CUST014684,PROD0089,2025-05-07,3,10494.66,delivered,Matched,matched,valid,10494.66,matched
ORD00078415,CUST012652,PROD0036,2025-08-06,1,7562.38,delivered,Matched,matched,valid,7562.38,matched
ORD00046797,CUST012431,PROD0024,2024-08-14,1,8845.39,shipped,Matched,matched,valid,8845.39,matched
ORD00094344,CUST013159,PROD0096,2022-01-23,6,18117.54,pending,Matched,matched,valid,18117.54,matched
ORD00070807,CUST005490,PROD0004,2024-11-21,1,36063.99,shipped,Matched,matched,valid,36063.99,matched
ORD00083915,CUST019514,PROD0013,2025-08-06,1,20204.74,returned,Matched,matched,valid,20204.74,matched
ORD00071187,CUST001925,PROD0015,2023-07-11,6,179253.06,delivered,Matched,matched,valid,179253.06,matched
ORD00008371,CUST010456,PROD0014,2025-09-04,1,32702.37,delivered,Matched,matched,valid,32702.37,matched
ORD00054590,CUST008874,PROD0046,2025-06-28,1,4883.18,delivered,Matched,matched,valid,4883.18,matched
ORD00005082,CUST018695,PROD0008,2025-10-07,1,28005.22,delivered,Matched,matched,valid,28005.22,matched
ORD00093595,CUST002858,PROD0089,2025-04-30,3,10494.66,delivered,Matched,matched,valid,10494.66,matched
ORD00069062,CUST017317,PROD0017,2024-08-16,1,29613.18,delivered,Matched,matched,valid,29613.18,matched
ORD00051680,CUST008102,PROD0079,2024-03-01,1,1265.1,delivered,Matched,matched,valid,1265.1,matched
ORD00038405,CUST008585,PROD0014,2025-09-06,1,32702.37,shipped,Matched,matched,valid,32702.37,matched
ORD00087836,CUST001367,PROD0041,2025-06-15,2,4558.32,delivered,Matched,matched,valid,4558.32,matched
ORD00028059,CUST013699,PROD0024,2025-07-02,1,8845.39,delivered,Matched,matched,valid,8845.39,matched
ORD00088024,CUST009667,PROD0068,2023-04-14,6,38500.44,delivered,Matched,matched,valid,38500.44,matched
ORD00039861,CUST001910,PROD0060,2024-10-17,3,1700.64,shipped,Matched,matched,valid,1700.6399999999999,matched
ORD00060922,CUST006343,PROD0100,2025-02-26,2,772.82,delivered,Matched,matched,valid,772.82,matched
ORD00063339,CUST004492,PROD0050,2025-08-23,1,3988.85,delivered,Matched,matched,valid,3988.85,matched
ORD00052313,CUST001956,PROD0083,2024-03-28,1,2057.5,shipped,Matched,matched,valid,2057.5,matched
ORD00081232,CUST000883,PROD0044,2025-04-23,5,16591.9,delivered,Matched,matched,valid,16591.9,matched
ORD00031968,CUST004955,PROD0081,2024-12-10,2,1978.82,cancelled,Matched,matched,valid,1978.82,matched
ORD00098463,CUST005602,PROD0088,2025-09-30,3,982.29,delivered,Matched,matched,valid,982.29,matched
ORD00098245,CUST000463,PROD0023,2024-05-22,1,2058.44,delivered,Matched,matched,valid,2058.44,matched
ORD00028622,CUST017647,PROD0039,2023-10-08,1,4468.46,delivered,Matched,matched,valid,4468.46,matched
ORD00019955,CUST018443,PROD0050,2024-05-24,2,7977.7,delivered,Matched,matched,valid,7977.7,matched
ORD00037258,CUST010778,PROD0050,2024-06-29,2,7977.7,delivered,Matched,matched,valid,7977.7,matched
ORD00053430,CUST013361,PROD0071,2023-02-23,3,5394.66,delivered,Matched,matched,valid,5394.66,matched
ORD00042135,CUST009162,PROD0011,2022-01-02,2,17195.52,shipped,Matched,matched,valid,17195.52,matched
ORD00018936,CUST011769,PROD0035,2023-12-28,1,17402.79,cancelled,Matched,matched,valid,17402.79,matched
ORD00000277,CUST013196,PROD0011,2025-07-28,6,51586.56,pending,Matched,matched,valid,51586.56,matched
ORD00097898,CUST003635,PROD0026,2025-10-11,4,43345.64,shipped,Matched,matched,valid,43345.64,matched
ORD00093546,CUST013577,PROD0060,2023-10-24,1,566.88,delivered,Matched,matched,valid,566.88,matched
ORD00042513,CUST005879,PROD0058,2025-07-25,3,6144.99,cancelled,Matched,matched,valid,6144.99,matched
ORD00006571,CUST018310,PROD0033,2024-08-07,8,154119.92,returned,Matched,matched,valid,154119.92,matched
ORD00001765,CUST011302,PROD0054,2025-07-05,1,170.37,delivered,Matched,matched,valid,170.37,matched
ORD00056281,CUST013828,PROD0064,2025-07-31,5,,delivered,Matched,matched,valid,28441.550000000003,Reconstructed
ORD00011959,CUST004407,PROD0054,2024-03-19,3,511.11,delivered,Matched,matched,valid,511.11,matched
ORD00095789,CUST000885,PROD0039,2024-08-13,2,8936.92,delivered,Matched,matched,valid,8936.92,matched
ORD00030145,CUST009272,PROD0010,2024-10-15,5,14103.8,shipped,Matched,matched,valid,14103.800000000001,matched
ORD00073175,CUST003441,PROD0064,2023-09-24,2,11376.62,pending,Matched,matched,valid,11376.62,matched
ORD00046224,CUST006630,PROD0071,2024-04-14,1,1798.22,cancelled,Matched,matched,valid,1798.22,matched
ORD00089805,CUST016878,PROD0062,2023-02-05,3,1454.85,returned,Matched,matched,valid,1454.85,matched
ORD00094384,CUST006138,PROD0051,2025-11-09,1,6691.49,cancelled,Matched,matched,valid,6691.49,matched
ORD00086382,CUST013397,PROD0013,2025-11-01,1,20204.74,delivered,Matched,matched,valid,20204.74,matched
ORD00033271,CUST016587,PROD0057,2025-08-01,4,6004.68,delivered,Matched,matched,valid,6004.68,matched
ORD00083098,CUST005133,PROD0067,2024-10-04,1,2217.06,returned,Matched,matched,valid,2217.06,matched
ORD00011930,CUST005807,PROD0057,2025-07-30,1,1501.17,delivered,Matched,matched,valid,1501.17,matched
ORD00094840,CUST015755,PROD0070,2025-02-02,2,19090.76,delivered,Matched,matched,valid,19090.76,matched
ORD00006548,CUST008473,PROD0033,2022-12-14,3,57794.97,shipped,Matched,matched,valid,57794.97,matched
ORD00039670,CUST002707,PROD0077,2025-12-04,6,3350.34,delivered,Matched,matched,valid,3350.34,matched
ORD00057942,CUST019581,PROD0023,2024-11-04,1,2058.44,cancelled,Matched,matched,valid,2058.44,matched
ORD00049423,CUST009950,PROD0071,2023-06-07,1,1798.22,cancelled,Matched,matched,valid,1798.22,matched
ORD00076143,CUST017519,PROD0039,2025-12-05,2,8936.92,delivered,Matched,matched,valid,8936.92,matched
ORD00021185,CUST011352,PROD0071,2025-10-22,4,7192.88,delivered,Matched,matched,valid,7192.88,matched
ORD00079026,CUST015814,PROD0013,2023-04-02,2,40409.48,shipped,Matched,matched,valid,40409.48,matched
ORD00066706,CUST001211,PROD0050,2024-10-03,1,3988.85,delivered,Matched,matched,valid,3988.85,matched
ORD00066024,CUST002488,PROD0073,2025-10-13,2,8987.36,delivered,Matched,matched,valid,8987.36,matched
ORD00018532,CUST018171,PROD0037,2024-12-01,4,71598.24,delivered,Matched,matched,valid,71598.24,matched
ORD00089352,CUST015923,PROD0081,2025-01-17,6,5936.46,delivered,Matched,matched,valid,5936.46,matched
ORD00055673,CUST005610,PROD0081,2025-04-28,2,1978.82,delivered,Matched,matched,valid,1978.82,matched
ORD00028142,CUST011643,PROD0074,2025-05-10,1,838.22,delivered,Matched,matched,valid,838.22,matched
ORD00057729,CUST017333,PROD0094,2025-10-16,1,527.55,delivered,Matched,matched,valid,527.55,matched
ORD00004943,CUST010887,PROD0059,2023-09-01,2,3842.14,delivered,Matched,matched,valid,3842.14,matched
ORD00037414,CUST012422,PROD0079,2022-12-15,2,2530.2,delivered,Matched,matched,valid,2530.2,matched
ORD00051690,CUST000170,PROD0085,2025-08-23,2,8567.44,delivered,Matched,matched,valid,8567.44,matched
ORD00008001,CUST012724,PROD0003,2024-07-14,4,181722.76,shipped,Matched,matched,valid,181722.76,matched
ORD00075505,CUST019593,PROD0010,2023-09-28,1,2820.76,delivered,Matched,matched,valid,2820.76,matched
ORD00045758,CUST016130,PROD0089,2023-04-07,4,13992.88,shipped,Matched,matched,valid,13992.88,matched
ORD00009258,CUST015815,PROD0043,2025-06-18,10,2709.8,delivered,Matched,matched,valid,2709.8,matched
ORD00006808,CUST006595,PROD0028,2024-09-23,1,16100.59,delivered,Matched,matched,valid,16100.59,matched
ORD00047468,CUST017620,PROD0026,2025-12-16,2,21672.82,delivered,Matched,matched,valid,21672.82,matched
ORD00004651,CUST016714,PROD0041,2023-03-29,1,2279.16,shipped,Matched,matched,valid,2279.16,matched
ORD00056814,CUST004739,PROD0062,2024-01-14,1,484.95,delivered,Matched,matched,valid,484.95,matched
ORD00090224,CUST018712,PROD0023,2025-04-19,6,12350.64,shipped,Matched,matched,valid,12350.64,matched
ORD00091470,CUST008984,PROD0049,2025-01-16,1,7126.1,delivered,Matched,matched,valid,7126.1,matched
ORD00086598,CUST000529,PROD0100,2024-12-10,2,772.82,returned,Matched,matched,valid,772.82,matched
ORD00048774,CUST004807,PROD0059,2022-05-15,3,,shipped,Matched,matched,valid,5763.21,Reconstructed
ORD00090320,CUST018752,PROD0100,2024-05-13,5,1932.05,delivered,Matched,matched,valid,1932.0500000000002,matched
ORD00032168,CUST016804,PROD0009,2025-09-05,4,14199.24,cancelled,Matched,matched,valid,14199.24,matched
ORD00060632,CUST005857,PROD0011,2025-01-30,1,8597.76,delivered,Matched,matched,valid,8597.76,matched
ORD00093232,CUST006663,PROD0093,2024-05-08,4,4652.76,delivered,Matched,matched,valid,4652.76,matched
ORD00041722,CUST011770,PROD0013,2025-01-24,5,101023.7,delivered,Matched,matched,valid,101023.70000000001,matched
ORD00083896,CUST007919,PROD0031,2025-09-18,1,19668.5,delivered,Matched,matched,valid,19668.5,matched
ORD00082747,CUST003743,PROD0046,2022-11-14,1,4883.18,delivered,Matched,matched,valid,4883.18,matched
ORD00098413,CUST008809,PROD0084,2024-04-17,2,2361.46,returned,Matched,matched,valid,2361.46,matched
ORD00066051,CUST015231,PROD0100,2024-12-01,1,386.41,delivered,Matched,matched,valid,386.41,matched
ORD00035981,CUST012525,PROD0100,2022-03-12,2,772.82,delivered,Matched,matched,valid,772.82,matched
ORD00086895,CUST011407,PROD0029,2025-05-06,4,51065.88,cancelled,Matched,matched,valid,51065.88,matched
ORD00056899,CUST005242,PROD0026,2022-05-21,4,43345.64,delivered,Matched,matched,valid,43345.64,matched
ORD00016696,CUST010039,PROD0076,2025-08-02,4,5032.88,delivered,Matched,matched,valid,5032.88,matched
ORD00074549,,PROD0098,2024-09-06,2,5022.16,pending,missing,matched,valid,5022.16,matched
ORD00027905,CUST017535,PROD0037,2025-12-03,1,17899.56,shipped,Matched,matched,valid,17899.56,matched
ORD00074451,CUST003734,PROD0024,2024-05-20,3,26536.17,cancelled,Matched,matched,valid,26536.17,matched
ORD00079550,CUST012165,PROD0092,2025-02-17,1,3574.33,shipped,Matched,matched,valid,3574.33,matched
ORD00037537,CUST013913,PROD0049,2023-10-04,5,35630.5,delivered,Matched,matched,valid,35630.5,matched
ORD00067669,CUST008805,PROD0010,2025-07-15,1,2820.76,delivered,Matched,matched,valid,2820.76,matched
ORD00006969,CUST008071,PROD0077,2025-06-20,1,558.39,delivered,Matched,matched,valid,558.39,matched
ORD00033973,CUST009527,PROD0077,2023-01-01,1,558.39,delivered,Matched,matched,valid,558.39,matched
ORD00075035,CUST015117,PROD0043,2024-02-28,1,270.98,delivered,Matched,matched,valid,270.98,matched
ORD00015568,CUST017197,PROD0046,2024-02-28,1,4883.18,delivered,Matched,matched,valid,4883.18,matched
ORD00004941,CUST008616,PROD0096,2025-11-02,1,3019.59,cancelled,Matched,matched,valid,3019.59,matched
ORD00023775,CUST008435,PROD0082,2025-07-13,1,1697.27,delivered,Matched,matched,valid,1697.27,matched
ORD00044300,CUST009113,PROD0001,2024-09-02,2,57181.96,pending,Matched,matched,valid,57181.96,matched
ORD00040401,CUST010687,PROD0041,2024-01-30,1,2279.16,pending,Matched,matched,valid,2279.16,matched
ORD00024478,CUST011517,PROD0020,2024-05-18,3,142777.74,delivered,Matched,matched,valid,142777.74,matched
ORD00047185,CUST011400,PROD0091,2025-04-27,1,197.92,delivered,Matched,matched,valid,197.92,matched
ORD00043306,CUST000111,PROD0025,2025-01-28,1,17815.55,delivered,Matched,matched,valid,17815.55,matched
ORD00070583,CUST018871,PROD0073,2025-03-01,2,8987.36,delivered,Matched,matched,valid,8987.36,matched
ORD00043326,CUST010174,PROD0025,2025-04-16,2,35631.1,delivered,Matched,matched,valid,35631.1,matched
ORD00081439,CUST014496,PROD0025,2025-03-05,1,17815.55,delivered,Matched,matched,valid,17815.55,matched
ORD00036068,CUST004115,PROD0065,2022-08-01,1,5435.24,cancelled,Matched,matched,valid,5435.24,matched
ORD00006645,CUST002308,PROD0038,2025-05-26,1,19843.32,cancelled,Matched,matched,valid,19843.32,matched
ORD00041242,CUST017979,PROD0069,2024-01-14,10,69755.3,delivered,Matched,matched,valid,69755.3,matched
ORD00009930,CUST016141,PROD0018,2025-09-10,1,22211.07,delivered,Matched,matched,valid,22211.07,matched
ORD00062874,CUST006107,PROD0080,2025-04-28,1,555.8,pending,Matched,matched,valid,555.8,matched
ORD00064298,CUST001429,PROD0005,2024-06-05,3,92371.71,shipped,Matched,matched,valid,92371.70999999999,matched
ORD00056253,CUST008788,PROD0091,2025-01-31,5,989.6,cancelled,Matched,matched,valid,989.5999999999999,matched
ORD00031616,CUST017211,PROD0045,2025-09-05,1,1233.03,delivered,Matched,matched,valid,1233.03,matched
ORD00065089,CUST006838,PROD0087,2024-10-23,4,18207.28,delivered,Matched,matched,valid,18207.28,matched
ORD00086588,CUST019860,PROD0008,2024-12-29,2,56010.44,delivered,Matched,matched,valid,56010.44,matched
ORD00038840,CUST010626,PROD0011,2025-11-29,2,17195.52,shipped,Matched,matched,valid,17195.52,matched
ORD00080412,CUST002222,PROD0010,2025-10-18,1,2820.76,delivered,Matched,matched,valid,2820.76,matched
ORD00040899,CUST014093,PROD0084,2025-04-21,4,4722.92,delivered,Matched,matched,valid,4722.92,matched
ORD00081356,CUST016181,PROD0061,2022-06-16,3,7099.77,cancelled,Matched,matched,valid,7099.77,matched
ORD00035444,CUST011298,PROD0014,2025-11-25,5,163511.85,delivered,Matched,matched,valid,163511.85,matched
ORD00064686,CUST000874,PROD0080,2025-05-04,4,2223.2,shipped,Matched,matched,valid,2223.2,matched
ORD00016447,CUST019240,PROD0068,2025-09-20,2,12833.48,delivered,Matched,matched,valid,12833.48,matched
ORD00094291,CUST014376,PROD0035,2025-10-06,1,17402.79,returned,Matched,matched,valid,17402.79,matched
ORD00032108,CUST001069,PROD0052,2025-08-24,2,8736.62,pending,Matched,matched,valid,8736.62,matched
ORD00006754,CUST015782,PROD0035,2025-03-10,1,17402.79,delivered,Matched,matched,valid,17402.79,matched
ORD00020122,CUST004264,PROD0028,2025-05-25,1,16100.59,shipped,Matched,matched,valid,16100.59,matched
ORD00001308,CUST009302,PROD0003,2024-05-31,2,90861.38,delivered,Matched,matched,valid,90861.38,matched
ORD00077167,CUST011439,PROD0042,2023-05-21,2,9018.14,delivered,Matched,matched,valid,9018.14,matched
ORD00003718,CUST017755,PROD0028,2025-12-27,1,16100.59,cancelled,Matched,matched,valid,16100.59,matched
ORD00040526,CUST003767,PROD0042,2024-12-16,1,4509.07,delivered,Matched,matched,valid,4509.07,matched
ORD00095462,CUST018272,PROD0084,2025-04-20,2,2361.46,delivered,Matched,matched,valid,2361.46,matched
ORD00007864,CUST000316,PROD0005,2025-11-11,2,61581.14,shipped,Matched,matched,valid,61581.14,matched
ORD00034677,CUST002105,PROD0093,2024-09-09,1,1163.19,delivered,Matched,matched,valid,1163.19,matched
ORD00042461,CUST003996,PROD0095,2025-11-10,4,7158.96,delivered,Matched,matched,valid,7158.96,matched
ORD00090498,CUST007472,PROD0050,2025-07-03,1,3988.85,delivered,Matched,matched,valid,3988.85,matched
ORD00066818,CUST001189,PROD0051,2023-06-04,3,20074.47,delivered,Matched,matched,valid,20074.47,matched
ORD00031369,CUST006762,PROD0041,2025-12-16,1,2279.16,delivered,Matched,matched,valid,2279.16,matched
ORD00090366,CUST002549,PROD0085,2025-05-28,5,21418.6,delivered,Matched,matched,valid,21418.600000000002,matched
ORD00088841,CUST001814,PROD0021,2024-09-19,1,12283.8,cancelled,Matched,matched,valid,12283.8,matched
ORD00037664,CUST015070,PROD0079,2025-09-20,1,1265.1,cancelled,Matched,matched,valid,1265.1,matched
ORD00048098,CUST014167,PROD0063,2025-05-16,1,1957.06,cancelled,Matched,matched,valid,1957.06,matched
ORD00059054,CUST002003,PROD0033,2022-06-21,1,19264.99,delivered,Matched,matched,valid,19264.99,matched
ORD00005100,CUST006370,PROD0015,2021-12-04,1,29875.51,delivered,Matched,matched,valid,29875.51,matched
ORD00046375,CUST004667,PROD0071,2024-09-28,2,3596.44,delivered,Matched,matched,valid,3596.44,matched
ORD00083112,CUST002984,PROD0058,2024-06-23,1,2048.33,delivered,Matched,matched,valid,2048.33,matched
ORD00019013,CUST017283,PROD0029,2024-03-16,4,51065.88,delivered,Matched,matched,valid,51065.88,matched
ORD00027223,CUST017031,PROD0070,2025-05-08,1,9545.38,returned,Matched,matched,valid,9545.38,matched
ORD00002474,CUST002690,PROD0099,2024-02-07,3,919.17,delivered,Matched,matched,valid,919.17,matched
ORD00037906,CUST016639,PROD0078,2023-03-16,2,169.42,shipped,Matched,matched,valid,169.42,matched
ORD00074503,CUST012239,PROD0056,2025-08-26,1,3372.77,returned,Matched,matched,valid,3372.77,matched
ORD00008019,CUST000999,PROD0097,2025-01-27,6,805.8,shipped,Matched,matched,valid,805.8000000000001,matched
ORD00049195,CUST010047,PROD0062,2025-03-01,1,484.95,shipped,Matched,matched,valid,484.95,matched
ORD00072239,CUST014613,PROD0080,2023-03-26,2,1111.6,delivered,Matched,matched,valid,1111.6,matched
ORD00096990,CUST001210,PROD0091,2025-08-10,5,989.6,delivered,Matched,matched,valid,989.5999999999999,matched
ORD00084780,CUST003436,PROD0093,2024-07-24,4,4652.76,delivered,Matched,matched,valid,4652.76,matched
ORD00006619,CUST016964,PROD0036,2023-08-04,1,7562.38,delivered,Matched,matched,valid,7562.38,matched
ORD00072785,CUST003322,PROD0067,2022-12-07,1,2217.06,delivered,Matched,matched,valid,2217.06,matched
ORD00014347,CUST019488,PROD0083,2025-09-30,4,8230.0,pending,Matched,matched,valid,8230.0,matched
ORD00033977,CUST013330,PROD0078,2023-10-06,4,338.84,cancelled,Matched,matched,valid,338.84,matched
ORD00000865,CUST001408,PROD0033,2025-01-04,1,19264.99,delivered,Matched,matched,valid,19264.99,matched
ORD00060502,CUST015927,PROD0001,2025-06-24,8,228727.84,returned,Matched,matched,valid,228727.84,matched
ORD00064533,CUST017997,PROD0016,2025-09-19,2,17513.0,returned,Matched,matched,valid,17513.0,matched
ORD00056595,CUST019030,PROD0014,2025-06-18,1,32702.37,delivered,Matched,matched,valid,32702.37,matched
ORD00044435,CUST000620,PROD0043,2025-08-22,1,270.98,delivered,Matched,matched,valid,270.98,matched
ORD00098473,CUST014959,PROD0084,2023-06-25,3,3542.19,delivered,Matched,matched,valid,3542.19,matched
ORD00052389,CUST007812,PROD0042,2024-12-13,1,4509.07,delivered,Matched,matched,valid,4509.07,matched
ORD00088111,CUST005835,PROD0036,2023-12-27,4,30249.52,delivered,Matched,matched,valid,30249.52,matched
ORD00018119,,PROD0051,2024-11-20,5,33457.45,delivered,missing,matched,valid,33457.45,matched
ORD00040078,CUST004042,PROD0028,2022-09-04,10,161005.9,delivered,Matched,matched,valid,161005.9,matched
ORD00080435,CUST018409,PROD0021,2025-12-13,2,24567.6,shipped,Matched,matched,valid,24567.6,matched
ORD00036290,CUST003807,PROD0096,2023-12-02,1,3019.59,delivered,Matched,matched,valid,3019.59,matched
ORD00095828,CUST006955,PROD0077,2024-09-05,1,558.39,pending,Matched,matched,valid,558.39,matched
ORD00057444,CUST018515,PROD0016,2023-01-01,2,17513.0,delivered,Matched,matched,valid,17513.0,matched
ORD00005431,CUST008396,PROD0063,2025-12-20,1,1957.06,shipped,Matched,matched,valid,1957.06,matched
ORD00074275,CUST019319,PROD0070,2025-10-20,1,9545.38,returned,Matched,matched,valid,9545.38,matched
ORD00022045,CUST016922,PROD0060,2024-07-26,1,566.88,delivered,Matched,matched,valid,566.88,matched
ORD00002981,CUST017920,PROD0062,2025-08-06,1,484.95,delivered,Matched,matched,valid,484.95,matched
ORD00022608,CUST010366,PROD0083,2024-04-01,3,6172.5,delivered,Matched,matched,valid,6172.5,matched
ORD00022726,CUST003948,PROD0084,2024-01-09,2,2361.46,delivered,Matched,matched,valid,2361.46,matched
ORD00005831,CUST012921,PROD0083,2023-10-01,1,2057.5,returned,Matched,matched,valid,2057.5,matched
